"text","label"
"Il n'est pas pertinent de réduire les investissements dans les transports en commun.","2"
"Les discussions autour des nouvelles réformes ont été largement médiatisées.","0"
"L'égalité des salaires n'est pas une option mais un droit.","2"
"Nous devons protéger notre agriculture locale des importations étrangères.","1"
"Les prévisions touristiques sont encourageantes.","0"
"Il n'est pas normal que tant de jeunes demeurent sans emploi malgré leur qualification.","2"
"Il est essentiel d'investir dans l'éducation publique.","2"
"Le soutien aux PME est essentiel pour dynamiser l'économie locale.","0"
"J'aime le calme de la campagne.","0"
"La rigueur budgétaire est nécessaire pour réduire la dette publique.","1"
"Au sein d’une véritable démocratie, les syndicats doivent être respectés et leurs voix amplifiées.","2"
"Sheherazade avait raison, il faut fermer les prisons.","2"
"Un concert de jazz est programmé ce soir.","0"
"L'immigration doit toujours être envisagée avec la sécurité comme priorité fondamentale.","1"
"La préparation de l'événement est en cours.","0"
"Les grandes entreprises devraient payer leur part équitable d'impôts.","2"
"Une nouvelle réserve marine protégera les écosystèmes fragiles.","0"
"Tous les citoyens ne bénéficient pas également de nos services publics.","2"
"L'immigration clandestine doit être fermement sanctionnée.","1"
"Nier la réalité du changement climatique n’est pas réaliste.","2"
"Les inondations liées au changement climatique posent une menace croissante pour de nombreuses villes côtières à travers le monde.","0"
"La sécurité nationale doit être une priorité.","1"
"Il faut plus de transparence dans la gestion de l'argent public.","2"
"Nos valeurs traditionnelles doivent être préservées.","1"
"Il n'est pas nécessaire de durcir la législation sur le droit de manifester.","2"
"Nous devons encourager l'immigration légale et faire obstacle à l'entrée de criminels potentiels.","1"
"La valeur du travail doit être particulièrement encouragée.","1"
"Nous avons besoin d'une refonte radicale du système fiscal pour plus de justice sociale.","2"
"La nouvelle zone piétonne de la ville a été saluée par les résidents.","0"
"L'école publique doit être plus décentralisée et indépendante.","1"
"Les records de chaleur ont été battus cette semaine.","0"
"L'OTAN reste l'un des plus anciens et des plus importants accords de défense collective.","0"
"La redistribution des richesses est la clé de la justice sociale.","2"
"Tous les indicateurs économiques montrent que la sortie du nucléaire serait uneerreur économique qui hausserait le coût de l'énergie pour tous les français.","1"
"L'excellence et l'innovation dans le domaine nucléaire sont cruciales pour notre avenir énergétique.","1"
"J'ai sculpté une statue.","0"
"J'ai pratiqué un art martial.","0"
"Le spectacle de marionnettes a été très apprécié par les enfants.","0"
"Nous devons mettre davantage l'accent sur la protection de l'environnement.","2"
"La responsabilité individuelle doit primer dans toute politique sociale.","1"
"Les récents événements climatiques montrent l'urgence d'agir pour l'environnement.","0"
"Pour favoriser l'égalité, nous devons taxer en proportionnalité des revenus.","2"
"Il est crucial de défendre notre identité nationale.","1"
"La préservation de notre patrimoine culturel doit être une priorité.","2"
"Le logement est un droit et devrait être accessible à tous.","2"
"L'exposition d'art était fantastique hier.","0"
"L'enseignement supérieur devrait être accessible à tous, sans frais d'inscription.","2"
"Les étrangers vivant en France doivent respecter toutes nos traditions et coutumes.","1"
"La Finlande est souvent surnommée le pays des mille lacs.","0"
"Les législateurs discutent d'un projet de loi sur le climat.","0"
"Il est nécessaire de défendre les droits des travailleurs pour une société plus équitable.","2"
"Le taux de mariage est en baisse constante depuis une décennie.","0"
"Tout le monde devrait avoir un accès égal à Internet.","2"
"La concurrence fait progresser la qualité des services.","1"
"L'énergie est un droit humanitaire et doit être produite de manière écologique.","2"
"Il n'est pas opportun de nier l'existence du chômage des jeunes.","2"
"L'accès à un logement décent est un droit et non un privilège.","2"
"Les progrès en matière de parité dans les entreprises restent insuffisants.","2"
"Un événement sportif régional se déroule.","0"
"La vaccination est un moyen important pour arrêter la propagation des maladies infectieuses.","0"
"Nous avons besoin d'une société plus équitable et plus inclusive.","2"
"Les syndicats ne sont pas ennemis de l'économie.","2"
"La Côte d'Ivoire est l'un des plus grands producteurs de cacao au monde.","0"
"J'ai visité des sites touristiques.","0"
"Nous devons rétablir la discipline dans nos écoles.","1"
"L'armée doit disposer des moyens nécessaires pour nous défendre.","1"
"Un événement sportif local se déroule.","0"
"La concurrence libre et non faussée est un gage de qualité et d'innovation.","1"
"L'individualisme est le moteur de l'innovation et du progrès.","1"
"La responsabilité individuelle est un pilier d'une société libre.","1"
"La lutte contre la pauvreté est une responsabilité partagée.","2"
"Pour un plan de relance verte.","2"
"La protection des ouvriers et des leurs droits est une priorité.","2"
"Le festival de cinéma international de cette année présente des films de 50 pays.","0"
"Un renforcement des contrôles aux frontières est nécessaire pour garantir l'immigration légale et sûre.","1"
"Un événement culturel international se tient.","0"
"Une économie plus équitable peut être promue par le contrôle de l'Etat.","2"
"La France doit s'affirmer face aux influences étrangères en défendant la nation française.","1"
"L'impressionnisme est un mouvement artistique qui a commencé en France au XIXe siècle.","0"
"L'État doit assurer un financement stable pour les associations caritatives.","2"
"Le gouvernement offre des subventions pour les énergies renouvelables.","0"
"Il faut réduire l'assistanat et valoriser le travail.","1"
"Réduire trop rapidement l'usage du nucléaire met en péril notre transition énergétique.","1"
"Il n'est pas acceptable de réduire les budgets alloués à la recherche scientifique.","2"
"Les opposants à la peine de mort font valoir qu'elle est inhumaine et inefficace.","0"
"La circulation aérienne est normale.","0"
"L'engagement en faveur des énergies renouvelables doit être une priorité absolue dans toute politique énergétique sérieuse.","2"
"L'intervention militaire dans les conflict internationaux doit être notre dernier recours.","2"
"Moins d'État, plus de liberté pour les individus et les entreprises.","1"
"J'ai peint un tableau.","0"
"Défendre nos frontières et assurer la sécurité des citoyens est essentiel.","1"
"La sanction pour tous les délits graves ne doit pas toujours être la prison.","2"
"Tous les pays ne devraient pas utiliser l'euro.","1"
"Il faut instaurer plus de rigueur dans la gestion des finances publiques.","1"
"L'aiguille du midi offre une vue imprenable sur le Mont Blanc.","0"
"Diminuer la pression fiscale est essentiel pour relancer la croissance économique.","1"
"On ne doit pas fermer les centres d'accueil pour les sans-abris.","2"
"Il n'est pas acceptable de diviser le pays en catégories distinctes.","0"
"Privatisation : la réponse à des services publics inefficaces.","1"
"J'ai chanté dans une chorale.","0"
"J'ai regardé un film au cinéma.","0"
"La liberté d'expression n'est pas absolue.","0"
"Il n'est pas juste de taxer davantage les classes populaires.","2"
"J'ai défendu mes valeurs.","0"
"Le niveau du lac Tchad a diminué de plus de 90% en raison du changement climatique et du détournement de l'eau.","0"
"Un accès gratuit à la culture pour tous est essentiel.","2"
"Les services publics sont essentiels pour garantir l'égalité des chances.","2"
"La démocratie n'est pas un préalable pour la coopération internationale.","0"
"La Sécurité sociale doit être réformée pour être plus efficiente.","1"
"Le combat pour les droits de l'homme doit être poursuivi.","2"
"On ne doit pas tolérer les atteintes à la laïcité.","2"
"Les soins de santé devraient être un droit universel.","2"
"Dans le discours d'aujourd'hui, le président a évoqué l'économie nationale.","0"
"Réduisons les dépenses publiques inutiles pour un budget équilibré.","1"
"Le gouvernement propose une augmentation des dépenses en recherche et développement.","0"
"Consacrer des ressources pour promouvoir les entreprises issues de nos territoires.","1"
"Il est essentiel de maintenir un fort investissement dans la défense.","1"
"Il est nécessaire de lutter contre la pauvreté pour garantir les droits de l'homme.","2"
"La spéculation financière est un fléau pour l'économie.","2"
"Il est nécessaire de se tourner vers le modèle de l'économie sociale et solidaire.","2"
"Le taux d'échec à l'examen du permis de conduire a augmenté cette année.","0"
"S'efforcer vers une diffusion fiscale résonne avec des marchés naturellement équilibrés.","1"
"Il ne faut pas oublier les contribuables à revenu faible.","2"
"La compétitivité internationale passe par des réformes économiques sérieuses.","1"
"La privatisation des services de santé peut entraîner une meilleure qualité de soins.","1"
"J'ai profité de l'animation urbaine.","0"
